Date,Preference,US.Weather.Impact.Rating,Net.Trust,NPS,EventsCamp/Vend_Campaign_Flag,Visits_Critical_Event_Flag,SEM_Google_Spend,Preload_IronSource_Aura_Spend,Programmatic_Bidease_Spend,Preload_Digital_Turbine_Spend,Programmatic_Tapjoy_Spend,SEM_Apple_Search_Ads_Spend,Programmatic_LiftOff_Spend,Programmatic_IronSource_Sonic_Spend,Programmatic_Persona.ly_Spend,Twitter_TikTok_Combined_Spend,Brand_Spend,Influencer_Spend,SEM_Google_Impressions,Preload_IronSource_Aura_impressions,Programmatic_Bidease_Clicks,Preload_Digital_Turbine_launches,Programmatic_Tapjoy_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Impressions,Programmatic_Persona.ly_Clicks,Twitter_TikTok_Combined_Impressions,Brand_Impressions,Influencer_Daily_Impressions,OrganicSearch_Google_Clicks,SocialEng_Twitter_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_TikTok_Impressions,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Estimated_Clicks,OrganicSearch_Google_Clicks_Paid_Spend,SocialEng_Facebook_Estimated_Clicks_Paid_Spend,SocialEng_YouTube_Estimated_Clicks_Paid_Spend,SocialEng_Instagram_Estimated_Clicks_Paid_Spend,SocialEng_Twitter_Total_Engagements_Paid_Spend,SocialEng_LinkedIn_Impressions_Paid_Spend,SocialEng_TikTok_Impressions_Paid_Spend,Overall_Web_Visits
11-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.18643728,0.331160555,0.053306817,0.127804752,0,0.075089169,0.019265312,0.128809511,0.139507855,0,0,0.350345833,0.075184667,0.455110985,0.000440895,0,0,0.140256516,0.152338218,0.120290979,0.053951606,0,0,0,0.214461071,0.032495415,0.017374141,0.006655469,0.001058885,0,0,0.102084093,0.006471484,0,0,0.019597873,0.005186444,0.001214709,11429734
12-01-2023,0.27,0.166666667,0.71,0.92,1,1,0.340660946,0.328207883,0.06947082,0.208285019,0,0.100952529,0.029199629,0.139032556,0.13951678,0,0,0.378864454,0.10735151,0.45980638,0.001328649,0,0,0.144568081,0.102581856,0.131968113,0.061076752,0,0,0,0.338770949,0.064731902,0.024371923,0.045178058,0.020765939,0,0,0.206589557,0.012224062,0,0,0.052569086,0.047407147,0.032077476,14753986
13-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.236563585,0.341991066,0.042645454,0.098335512,0,0.078750563,0.041163901,0.14016303,0.139472155,0,0,0.407426393,0.084887578,0.455356545,0.000625821,0,0,0.133320994,0.126406821,0.131076855,0.067033374,0,0,0,0.235104645,0.034502104,0.154559289,0.020219172,0.002021247,0,0,0.130027515,0.066406881,0,0,0.024002134,0.018174893,0.002674608,11977384
14-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.233621882,0.347914618,0.049179838,0.080350914,0,0.08358359,0.041175314,0.13731321,0.140444988,0,0,0.486672058,0.087168764,0.423054313,0.000491329,0,0,0.137422969,0.144792559,0.118900451,0.072106478,0,0,0,0.194084096,0.00806991,0.019861735,0,0.000174554,0,0,0.12332317,0.009194226,0,0,0.006048574,0,0.000248857,10620751
15-01-2023,0.27,0.083333333,0.71,0.92,1,1,0.218366834,0.34427309,0.061216861,0.093715785,0,0.082953615,0.041158397,0.127560522,0.13953463,0,0,0.499725644,0.086228109,0.425792673,0.000485906,0,0,0.125789365,0.166648241,0.138095513,0.060848747,0,0,0,0.19170892,0.003991801,0.007176629,0,0.003114126,0,0,0.121325181,0.003301115,0,0,0.002973002,0,0.004411631,10721786
16-01-2023,0.27,0.166666667,0.71,0.92,1,1,0.216401233,0.326120073,0.044365028,0.068833935,0,0.099238332,0.041156626,0.129555681,0.139802383,0,0,0.502851862,0.082424165,0.417927329,0.00045391,0,0,0.14150589,0.200314683,0.121495828,0.069883433,0,0,0,0.231566559,0.022677743,0.007518064,0.044095697,0,0,0,0.142980371,0.003537126,0,0,0.017275503,0.043404152,0,12264562
17-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.184592443,0.285344064,0.042301539,0.075236877,0,0.112973005,0.041172778,0.117780758,0.139570331,0,0,0.296405932,0.073896089,0.395045652,0.000428964,0,0,0.149962982,0.20433531,0.109925976,0.07509904,0,0,0,0.206386389,0.035926206,0.030114527,0.019174215,0.00171239,0,0,0.102280612,0.01150436,0,0,0.022222049,0.01532479,0.002014707,11937817
18-01-2023,0.27,0.25,0.71,0.92,1,1,0.204354034,0.284388163,0.048835923,0.148293242,0,0.116610587,0.041162153,0.131212976,0.139614956,0,0,0.184374684,0.074799353,0.402509171,0.000438725,0,0,0.171186007,0.208900735,0.10615876,0.086670277,0,0,0,0.229512844,0.035710433,0.029034943,0.059190602,0.000307854,0,0,0.102759753,0.010417681,0,0,0.020745862,0.044431742,0.000340187,12886024
19-01-2023,0.27,0.166666667,0.71,0.92,1,1,0.188505626,0.278255223,0.041269794,0.35522468,0.000387597,0.115342799,0.041158164,0.123719294,0.139784533,0,0,0.223477683,0.078745773,0.426819558,0.000430591,0,0.00177305,0.178633256,0.195105874,0.13056108,0.08000114,0,0,0,0.236801855,0.040479016,0.391612417,0.062526811,0.001916964,0.583333333,0,0.111028353,0.146741432,0.248950902,0,0.024559107,0.049017719,0.002212244,12921834
20-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.15309402,0.292026268,0.039894134,0.350045966,0,0.101586122,0.041149021,0.119123191,0.139579256,0,0,0.13441295,0.065425475,0.453258128,0.000426252,0,0,0.219865318,0.190309653,0.143129472,0.070538946,0,0,0,0.152755113,0.028438882,0.161235148,0.031391103,0.007984937,0,0,0.061977109,0.049786096,0,0,0.014218284,0.020278949,0.007593513,10509386
21-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.175419741,0.303815714,0.055370307,0.340473892,0,0.100061219,0.041156324,0.125131635,0.140257562,0,0,0.055232264,0.07308807,0.474897125,0.000481025,0,0,0.123464822,0.172231834,0.14393408,0.056545159,0,0,0,0.131934478,0.00839357,0.046223734,0,0.002021229,0,0,0.051268652,0.013475881,0,0,0.003962098,0,0.001814808,9844278
22-01-2023,0.27,0.333333333,0.71,0.92,1,1,0.225310666,0.262602721,0.062592521,0.363110555,0,0.11403462,0.041186324,0.132793556,0.139418605,0,0,0.054856829,0.085758963,0.401913876,0.000483737,0,0,0.248130022,0.195023623,0.138400852,0.05266908,0,0,0,0.240065268,0.004466501,0.020674675,0,0.000457469,0,0,0.096214512,0.006832589,0,0,0.002390014,0,0.00046562,12466796
23-01-2023,0.27,0.166666667,0.71,0.92,1,1,0.228447409,0.314561257,0.041269794,0.334930219,0,0.150498148,0.042137308,0.112022068,0.139677432,0,0,0.055037327,0.08642175,0.467054105,0.000433845,0,0,0.28136228,0.17608435,0.123637324,0.055718642,0,0,0,0.311535595,0.036077247,0.099438747,0.018222473,0.010183106,0,0,0.134735834,0.036409904,0,0,0.021388661,0.013959239,0.011483308,14212310
24-01-2023,0.27,0.5,0.71,0.92,1,1,0.410135983,0.47820849,0.049867668,0.400068372,0.042248062,0.231296885,0.039657394,0.132713977,0.13953463,0,0,0.057470434,0.131166601,0.446226197,0.00040456,0.045454545,0.168439716,0.234120158,0.162979223,0.12177641,0.058711204,0,0,0,0.465653246,0.053339087,0.070728979,0.025983388,0.007558093,0,0,0.304504585,0.039800762,0,0,0.04859884,0.030590058,0.013098727,18053067
25-01-2023,0.27,0.416666667,0.71,0.92,1,0,0.298262455,0.478317735,0.050211582,0.354795046,0.100775194,0.195311716,0.038997857,0.128970205,0.138499322,0,0,0.056640146,0.110896479,0.331356456,0.000405102,0.212121212,0.449468085,0.197215992,0.172042067,0.12781716,0.059651723,0,0,0,0.369355218,0.037760276,0.211334977,0.120191763,0.029884059,0.202380952,0,0.203818046,0.098304762,0.107219412,0,0.028439677,0.11696836,0.042812011,17326155
26-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.17357129,0.477176723,0.03335975,0.257780775,0.082170543,0.113273223,0.039171332,0.040459711,0.139561406,0,0,0.055730438,0.07341238,0.296003334,0.000364972,0.045454545,0.359042553,0.164228709,0.163016075,0.064533699,0.064781828,0,0,0,0.172190641,0.03493365,0.191261877,0.02452261,0.007856822,0.142857143,0,0.067666313,0.058939012,0.050139155,0,0.017430294,0.015809992,0.007456658,11416762
27-01-2023,0.27,0.083333333,0.71,0.92,1,0,0.149711001,0.481843948,0.048148093,0.284575193,0.080232558,0.117822913,0.100102238,0.04331539,0.139650656,0,0,0.05633691,0.061948989,0.289864347,0.000395341,0,0.374113475,0.142858698,0.034492944,0.063683702,0.070880953,0,0,0,0.156713373,0.018427015,0.049989269,0.026981884,0.006916772,0,0,0.065687946,0.015883964,0,0,0.009480329,0.017936797,0.006768749,10800285
28-01-2023,0.27,0.166666667,0.71,0.92,1,0,0.178712809,0.480866805,0.058121626,0.292890702,0.08372093,0.132942025,0.040783285,0.048269593,0.140123685,0,0,0.057383796,0.067296157,0.247196529,0.000406187,0,0.392730496,0.150804063,0.138321108,0.062714046,0.074215521,0,0,0,0.149275558,0.005329593,0.002032348,0,0,0,0,0.068176546,0.000681498,0,0,0.002893657,0,0,10342345
29-01-2023,0.27,0.166666667,0.71,0.92,1,1,0.230675379,0.480508721,0.06396818,0.360800691,0.1,0.176763608,0.041669881,0.049934062,0.039190007,0,0,0.056676245,0.082141969,0.266074844,0.000424625,0.060606061,0.488475177,0.172721185,0.14355442,0.049242018,0.014050788,0,0,0,0.224126176,0.00023735,0.021669712,0,0.000325482,0,0,0.117267829,0.008800985,0,0,0.000156083,0,0.000407126,12194472
30-01-2023,0.27,0.25,0.71,0.92,1,1,0.265498143,0.478933761,0.055714222,0.408845854,0.110077519,0.241261953,0.03666825,0.159369157,0,0,0,0.047665805,0.093170454,0.270539561,0.000372564,0.015151515,0.45212766,0.211310237,0.110466587,0.148406876,0,0,0,0,0.341006495,0.039745388,0.183197518,0.029009558,0.000822511,1,0,0.200750794,0.089127415,0.554105344,0,0.031308682,0.029527274,0.001232414,15284985
31-01-2023,0.27,0.25,0.71,0.92,1,0,0.254555434,0.482839299,0.051931157,0.373735927,0.101937984,0.202512126,0.052439323,0.165038498,0,0,0,0.057333256,0.091885812,0.203970622,0.000342195,0,0.429964539,0.218890861,0.235029876,0.170279839,2.85E-05,0,0,0,0.302516531,0.025957493,0.179162087,0.027390691,0.00243404,0,0,0.167141566,0.080691711,0,0,0.018929183,0.025809306,0.003376241,14606163
01-02-2023,0.27,0.25,0.71,0.92,1,0,0.212180208,0.479786485,0.038862389,0.359876746,0.083333333,0.156979361,0.044944011,0.166698118,0.1270306,0,0,0.056878402,0.085710552,0.220333812,0.000371479,0,0.340425532,0.20399092,0.199130111,0.198102775,0.047652977,0,0,0,0.235129415,0.056575682,0.266357966,0.075167994,0.000911741,0,0,0.113892924,0.102400914,0,0,0.035217155,0.060459092,0.001079525,12875951
02-02-2023,0.27,0.166666667,0.71,0.92,1,0,0.182976429,0.482830196,0.048148093,0.418547281,0.074806202,0.134322847,0.045112486,0.182813826,0.12704845,0,0,0.048373356,0.071924256,0.217662423,0.000386122,0,0.343971631,0.180179322,0.171197139,0.198453502,0.048821501,0,0,0,0.220713775,0.27114036,0.085342378,0.034629128,0.000802757,0.428571429,0,0.096497417,0.029831329,0.170620686,0,0.15345758,0.025324445,0.000864201,12500871
03-02-2023,0.27,0.166666667,0.71,0.92,1,0,0.179962522,0.484908901,0.043333283,0.437488162,0.075193798,0.148356834,0.043886045,0.1699552,0.12708415,0,0,0.048257837,0.06665974,0.230238044,0.000401306,0,0.351950355,0.222843129,0.143661746,0.200512473,0.044774418,0,0,0,0.20097385,0.049778833,0.115811346,0.083747693,0.001318244,0,0,0.093358754,0.041774421,0,0,0.029073034,0.063200819,0.001464462,11896608
04-02-2023,0.27,0.083333333,0.71,0.92,1,0,0.162032064,0.480866805,0.047116348,0.428248708,0.078682171,0.113317533,0.049015675,0.167450064,0.127396528,0,0,0.047997921,0.064874464,0.212498233,0.000413237,0,0.364361702,0.178067091,0.179730953,0.223883245,0.048935503,0,0,0,0.119568149,0.011630165,0.784814942,0,0.005012632,0,0,0.05445046,0.250377322,0,0,0.006007585,0,0.004925115,9842893
05-02-2023,0.27,0.083333333,0.71,0.92,1,0,0.144715915,0.479868419,0.038174559,0.414851499,0.092635659,0.074289492,0.050786739,0.16949361,0.127039525,0,0,0.042178678,0.058363482,0.206106245,0.000360633,0,0.418439716,0.156462992,0.173364737,0.227679345,0.043662895,0,0,0,0.100336286,0.008760384,0.024355664,0.004768642,0,0,0,0.0374611,0.006582299,0,0,0.003833426,0.002696267,0,8811959
06-02-2023,0.27,0.083333333,0.71,0.92,1,1,0.124878095,0.480505687,0.033703665,0.419933199,0.06124031,0.046292353,0.043672333,0.168360234,0.1270306,0,0,0.048279497,0.050941757,0.216605773,0.000365514,0,0.274822695,0.116771552,0.137838807,0.234293637,0.04243737,0,0,0,0.104066661,0.032495415,0.015627947,0.017596258,0.000820904,0,0,0.030045902,0.003649947,0,0,0.012288333,0.00859796,0.000590473,9346314
07-02-2023,0.27,0.166666667,0.71,0.92,1,1,0.133292715,0.485233604,0.027513196,0.371888036,0.044186047,0.057793476,0.043211962,0.167255776,0.101460258,0,0,0.048005141,0.054768922,0.213093528,0.000295014,0,0.240248227,0.142943079,0.099008007,0.27428885,0.036480748,0,0,0,0.113353793,0.043391952,0.022837093,0.023261121,0.020851108,0,0,0.034763851,0.005582713,0,0,0.017175129,0.011896677,0.01569844,9710821
08-02-2023,0.27,0.166666667,0.71,0.92,1,1,0.159641821,0.49224658,0.021666642,0.418016012,0.046899225,0.086831732,0.043551525,0.173714514,0.089554208,0,0,0.048127879,0.058112771,0.189170083,0.000891551,0,0.234929078,0.195727087,0.085285141,0.296698218,0.036138741,0,0,0,0.153754356,0.032473838,0.016018158,0.030013313,0.00097363,0,0,0.056726567,0.004625598,0,0,0.015183617,0.018132587,0.000865909,10913999
09-02-2023,0.27,0.166666667,0.71,0.92,1,1,0.15938222,0.486775184,0.023386216,0.440259998,0.050387597,0.083673716,0.044260643,0.158253341,0.11109934,0,0,0.053889362,0.059543039,0.19605319,0.001680606,0,0.211879433,0.165902707,0.080899985,0.176790975,0.045486932,0,0,0,0.178376924,0.039853274,0.11850055,0.013829326,0.000459871,0,0,0.063768391,0.034252624,0,0,0.018651931,0.008363056,0.000409386,11589314
10-02-2023,0.27,0.166666667,0.71,0.92,1,0,0.13822118,0.48472379,0.031640175,0.431482517,0.062403101,0.035647574,0.043612964,0.166923687,0.122416336,0,0,0.056986701,0.053145801,0.18230186,0.002870425,0,0.296985816,0.134796289,0.074042161,0.174967197,0.045458432,0,0,0,0.147937973,0.034351063,0.03171114,0.03361719,0.000259722,0,0,0.040506958,0.007456894,0,0,0.013078942,0.016538573,0.000188095,9801919
11-02-2023,0.27,0.25,0.71,0.92,1,0,0.155434072,0.509640945,0.03198409,0.446265644,0.112015504,0.060099066,0.049071809,0.166333033,0.127342977,0,0,0.056459648,0.056392043,0.171065654,0.00222725,0,0.52570922,0.191415522,0.083470482,0.184816426,0.050788041,0,0,0,0.122404783,0.00815622,0.046542406,0,0,0,0,0.043815156,0.012676045,0,0,0.003596749,0,0,9293146
12-02-2023,0.27,0.166666667,0.71,0.92,1,0,0.141482232,0.486386755,0.023386216,0.432406462,0.129069767,0.068622424,0.049657949,0.180804229,0.1270306,0,0,0.056459648,0.051266853,0.169532767,0.001012485,0,0.582446809,0.24875607,0.086692151,0.271433523,0.046028444,0,0,0,0.099627128,0.000194196,0.005992989,0.000119516,0,0,0,0.037178073,0.001617102,0,0,8.48E-05,6.75E-05,0,8880614
13-02-2023,0.27,0.166666667,0.71,0.92,1,1,0.134497781,0.478384497,0.021666642,0.396834563,0.080232558,0.051651968,0.046099661,0.165418585,0.127200176,0,0,0.059694165,0.046374662,0.190926206,0.000873112,0,0.370567376,0.214470418,0.062893401,0.188439225,0.042722376,0,0,0,0.161493816,0.032560147,0.073447448,0.047067222,0.024747131,0,0,0.046782347,0.018084283,0,0,0.012980674,0.024245641,0.018766026,10562886
14-02-2023,0.27,0.166666667,0.71,0.92,1,1,0.168071299,0.631022177,0.038174559,0.440721971,0.063565891,0.072915301,0.045596864,0.167841996,0.127075225,0,0,0.064914155,0.052231516,0.248826151,0.001092746,0,0.243794326,0.494504388,0.055494579,0.22842206,0.037107761,0,0,0,0.197532826,0.0527565,0.039853541,0.02102393,0.001145695,0.202380952,0,0.074064299,0.012126454,0.070135382,0,0.025991373,0.013383551,0.00107364,12037685
15-02-2023,0.27,0.25,0.71,0.92,1,1,0.216082673,0.631692825,0.040925879,0.457814961,0.050387597,0.064383201,0.044188798,0.168346674,0.127057375,0,0,0.074581607,0.068251768,0.251512423,0.0012511,0,0.237588652,0.204023583,0.052014189,0.206235507,0.044432411,0,0,0,0.253779824,0.048980473,0.036676574,0.048633198,0.001339674,0,0,0.099539991,0.012012489,0,0,0.02597488,0.033324804,0.001351346,12878854
16-02-2023,0.27,0.25,0.71,0.92,1,1,0.239748972,0.632964325,0.049523753,0.540508078,0.051162791,0.110588744,0.043965887,0.142945256,0.127334052,0,0,0.062379969,0.081400465,0.233281493,0.001388845,0,0.236702128,0.606082464,0.055066227,0.169809452,0.054664121,0,0,0,0.294802942,0.056252023,0.06699271,0.093833756,0.001679294,0.130952381,0,0.135766601,0.025662382,0.057132528,0,0.034889431,0.075200209,0.001981158,14548783
17-02-2023,0.27,0.166666667,0.71,0.92,0,0,0.164338872,0.642772174,0.037486729,0.501702369,0.057364341,0.071218888,0.043374769,0.13440368,0.127325127,0,0,0,0.061597129,0.287870106,0.001138842,0,0.249113475,0.397181151,0.055906026,0.15715441,0.055205632,0,0,0,0.177467403,0.095954256,0.147558255,0.075516898,0.00083988,0,0,0.060207695,0.041030865,0,0,0.04320139,0.043932085,0.000719262,11089617
18-02-2023,0.27,0,0.71,0.92,0,0,0.148105965,0.626910285,0.026825366,0.451809316,0.072868217,0.050595478,0.048493645,0.152937799,0.127673205,0,0,0,0.056246418,0.45675549,0.001078646,0,0.320035461,0.198865492,0.067644033,0.159729157,0.052612079,0,0,0,0.0870564,0.010961269,0.012584302,0,0.0040062,0,0,0.02902471,0.003109044,0,0,0.00438475,0,0.003048268,8254389
19-02-2023,0.27,0,0.71,0.92,0,1,0.141617748,0.629450251,0.029232771,0.519257333,0.056976744,0.056111532,0.047945186,0.132682602,0.129047667,0,0,0,0.048464568,0.499847455,0.00103255,0,0.290780142,0.481479868,0.074470134,0.15879251,0.043349389,0,0,0,0.123959427,0.004509656,0.062176857,0.000581506,0,0,0,0.039106387,0.015651626,0,0,0.001838063,0.00030625,0,8978401
20-02-2023,0.27,0.083333333,0.71,0.92,0,1,0.173022621,0.541446658,0.041957624,0.531730596,0.071317829,0.085868684,0.040421825,0.132465156,0.127583954,0,0,0,0.056857254,0.503262964,0.001167042,0,0.288120567,1,0.068996336,0.171678619,0.047652977,0,0,0,0.245542577,0.014953069,0.042178548,0.016276911,0.002725372,0,0,0.082639267,0.01217711,0,0,0.006989873,0.009831394,0.002423267,12120969
21-02-2023,0.27,0.25,0.71,0.92,0,1,0.237284775,0.024944467,0.064312095,0.532654541,0.049224806,0.119725801,0.043085529,0.127908412,0.12711985,0,0,0,0.069752879,0.000133942,0.001195242,0,0.231382979,0.352552098,0.063928286,0.171860171,0.04537293,0,0,0,0.413422122,0.034480526,0.034735274,0.020629149,0.000603697,0,0,0.141599567,0.010781661,0,0,0.017329065,0.013396358,0.000577108,16254077
22-02-2023,0.27,0.5,0.71,0.92,0,1,0.283581389,0.570760958,0.062592521,0.60379834,0.050387597,0.164261155,0.040571046,0.13764197,0.127200176,0,0,0,0.084935988,0.306019183,0.001265742,0,0.239361702,0.278485182,0.065576922,0.166690048,0.04146835,0,0,0,0.520665409,0.075973676,0.118412752,0.079293765,0.001007245,0,0,0.250930796,0.051032823,0,0,0.053015221,0.071495824,0.001336931,19998125
23-02-2023,0.27,0.416666667,0.71,0.92,0,0,0.19765116,0.639327895,0.045740688,0.527110869,0.051550388,0.094819159,0.043791306,0.140883578,0.127405453,0,0,0,0.06994534,0.434037519,0.001200665,0,0.247340426,0.246129391,0.071277339,0.166541505,0.041126343,0,0,0,0.364944491,0.053123314,0.012184336,0.014619473,0.006053819,0.273809524,0,0.131792614,0.003905712,0.099964895,0,0.027572099,0.00980439,0.005976552,15282761
24-02-2023,0.27,0.25,0.71,0.92,0,0,0.17350727,0.285841739,0.047804178,0.532192569,0.061627907,0.085572685,0.044329112,0.136490751,0.127200176,0,0,0,0.063357609,0.189623996,0.001142096,0,0.265957447,0.230170612,0.06267742,0.156750043,0.042294867,0,0,0,0.310548645,0.084518287,0.008623661,0.092720128,0.000900732,0,0,0.091601506,0.002301525,0,0,0.036522544,0.051771239,0.000740359,13678369
25-02-2023,0.27,0.25,0.71,0.92,0,0,0.176427046,0.017345812,0.048148093,0.516947469,0.087984496,0.087468038,0.052776422,0.124244273,0.127619655,0,0,0,0.065081093,0.000156265,0.001104677,0,0.368794326,0.221463101,0.071859746,0.142770493,0.045771938,0,0,0,0.252897825,0.00806991,0.024485735,0,0,0,0,0.068958551,0.006038898,0,0,0.003222549,0,0,12374231
26-02-2023,0.27,0.25,0.71,0.92,0,1,0.213801874,0.014025952,0.068439075,0.861579115,0.102325581,0.084522525,0.054788694,0.141317422,0.128708514,0,0,0,0.073542655,8.93E-05,0.001143723,0,0.506205674,0.225608627,0.088031157,0.161874778,0.040071821,0,0,0,0.291858237,0.032063869,0.058047124,0,0.001422717,0,0,0.095625026,0.016744481,0,0,0.01497591,0,0.001263957,13404669
27-02-2023,0.27,0.5,0.71,0.92,0,1,0.20439409,0.627602175,0.049867668,0.63105473,0.069767442,0.103163171,0.044109385,0.136709119,0.12768213,0,0,0,0.066436187,0.532343158,0.001044481,0,0.390070922,0.2317194,0.092476529,0.155210972,0.043463391,0,0,0,0.488106505,0.061365843,0.015751514,0.073762152,0.005096781,0,0,0.180773415,0.005318701,0,0,0.033550294,0.052108359,0.00530032,18739245
28-02-2023,0.27,0.5,0.71,0.92,0,0,0.134673922,0.626279087,0.040581964,0.495234751,0.062403101,0.066376215,0.041891525,0.144061127,0.1270663,0,0,0,0.053726724,0.699658449,0.00102767,0,0.272163121,0.221797901,0.082015792,0.164457777,0.039644313,0,0,0,0.304617034,0.030575035,0.022889122,0.096991422,0.007863458,0.261904762,0,0.085328522,0.005854441,0.076295738,0,0.012662211,0.051901525,0.006194307,14286378
01-03-2023,0.27,0.166666667,0.71,0.92,0,1,0.180099813,0.719135016,0.046428518,0.574232086,0.048062016,0.068479851,0.020328574,0.019191324,0.127155551,0,0,0,0.068849221,0.864994382,0.00100652,0,0.238475177,0.300037563,0.066084867,0.033261262,0.039900818,0,0,0,0.341903723,0.06067537,0.014870287,0.139985179,0.002370285,0.023809524,0,0.108116604,0.00423686,0.00772638,0,0.027991327,0.083444422,0.002079927,14884477
02-03-2023,0.27,0.5,0.71,0.92,0,1,0.265807456,0.628846364,0.058121626,0.639370239,0.039147287,0.098037159,0.020299793,0.021671383,0.127298352,0,0,0,0.094481467,0.71646067,0.001067258,0,0.169326241,0.241553797,0.072499331,0.03459815,0.0487645,0,0,0,0.464238415,0.094335959,0.072826363,0.09953836,0.003693161,0,0,0.1837118,0.025946815,0,0,0.054420061,0.074195308,0.004052439,17584677
03-03-2023,0.27,0.583333333,0.71,0.92,0,1,0.257940359,0.638472136,0.059841201,0.763640899,0.040697674,0.078041011,0.021894265,0.047215429,0.126896724,0,0,0,0.099322493,0.624904195,0.00101357,0,0.209219858,0.20810106,0.074367178,0.033075584,0.042095363,0,0,0,0.436753342,0.046391196,0.025214128,0.017756684,0.00825439,0,0,0.167151441,0.008666055,0,0,0.02581662,0.012768206,0.008737463,18087465
04-03-2023,0.27,0.333333333,0.71,0.92,0,0,0.122918829,0.629192309,0.03611107,0.52895876,0.052325581,0.043823692,0.024549462,0.034715269,0.12648617,0,0,0,0.054474918,0.727741523,0.001107388,0,0.260638298,0.311390806,0.081514876,0.050063131,0.04485992,0,0,0,0.149659219,0.012860071,0.044324708,0,0.000197816,0,0,0.036901518,0.009774514,0,0,0.004591758,0,0.000134349,10252814
05-03-2023,0.27,0.166666667,0.71,0.92,0,0,0.119538399,0.623899955,0.037142814,0.520643251,0.072093023,0.046937701,0.024681571,0.044973945,0.125986366,0,0,0,0.049844851,0.692872078,0.001064004,0,0.289007092,0.226931494,0.07620672,0.05368593,0.043634395,0,0,0,0.154622043,0.002675585,0.037450492,0.000613942,0.000329475,0,0,0.03822963,0.008293204,0,0,0.000959334,0.000284435,0.000224703,9825657
06-03-2023,0.27,0.166666667,0.71,0.92,0,1,0.104070398,0.630369736,0.034391495,0.46613047,0.058914729,0.051168183,0.022234118,0.047487293,0.126985974,0,0,0,0.044410308,0.6605252,0.001065089,0,0.259751773,0.222919343,0.06188321,0.032460781,0.042636874,0,0,0,0.211820029,0.035537814,0.024820666,0.051272183,0.010892088,0,0,0.047874177,0.005292236,0,0,0.01226882,0.022871682,0.007152531,11566739
07-03-2023,0.27,0.083333333,0.71,0.92,0,0,0.098070032,0.627832805,0.026137536,0.442107889,0.04496124,0.035243666,0.05958743,0.030537453,0.127476853,0,0,0,0.043877402,0.629331706,0.001079731,0,0.246453901,0.187280883,0.152013011,0.03894716,0.045572434,0,0,0,0.205214122,0.035063114,0.064888822,0.064776567,0.005099494,0,0,0.042440194,0.013032891,0,0,0.011402699,0.027219449,0.00315443,11233514
08-03-2023,0.27,0.166666667,0.71,0.92,0,1,0.110305577,0.730347887,0.217611436,0.527572842,0.044573643,0.044149531,0.05478379,0.014430944,0.127173401,0,0,0,0.053811737,0.669030487,0.002348184,0,0.195035461,0.194581147,0.119122164,0.021501605,0.035853735,0,0,0,0.246232653,0.036249865,0.039892562,0.117057474,0.006648581,0,0,0.067163728,0.009818485,0,0,0.014445922,0.060275692,0.005039697,12488151
09-03-2023,0.27,0.333333333,0.71,0.92,0,1,0.147659825,0.762144496,0.511772358,0.606570176,0.047286822,0.055298893,0.056172614,0.024989224,0.127316202,0,0,0,0.05977407,0.715232872,0.003523903,0,0.218085106,0.183973717,0.120316423,0.019657196,0.041211845,0,0,0,0.338297381,0.039227533,0.108361569,0.101912308,0.000984362,0,0,0.119942516,0.033909652,0,0,0.019875834,0.066721408,0.000948694,15059001
10-03-2023,0.27,0.333333333,0.71,0.92,0,0,0.159340509,0.81187563,0.545577702,0.630130784,0.052713178,0.066568523,0.092954899,0.022753287,0.127360828,0,0,0,0.06703915,0.801506098,0.003890502,0,0.252659574,0.197553513,0.198182796,0.016884392,0.0439194,0,0,0,0.318302049,0.038299709,0.029958443,0.051149161,0.009967298,0,0,0.129110306,0.010419483,0,0,0.021567944,0.037218254,0.01067646,14789252
11-03-2023,0.27,0.166666667,0.71,0.92,0,0,0.240785059,0.868980858,0.686475171,0.651381529,0.065891473,0.049451273,0.082547784,0.013043887,0.129056592,0,0,0,0.099387433,0.882138897,0.004340073,0,0.295212766,0.190754088,0.17088447,0.019306469,0.05412261,0,0,0,0.214419237,0.009947136,0.013637871,0,0,0,0,0.109279176,0.005371694,0,0,0.006343794,0,0,11797547
12-03-2023,0.27,0.166666667,0.71,0.92,0,1,0.198322786,0.849079907,0.93301434,0.647685748,0.070930233,0.061808138,2.85E-08,0.023868481,0.127021675,0,0,0,0.085809734,0.827081489,0.005092794,0,0.319148936,0.193639353,1.90E-07,0.022401116,0.048479494,0,0,0,0.264480685,0.01270903,0.008896809,0,0.000551538,0,0,0.124407317,0.003408195,0,0,0.007882953,0,0.000650712,12592412
